Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hepatocellular carcinoma	26/168	6.6085266724079245E-15	1.850387468274219E-13	0	0	6.955591225254147	227.10294466300326	GSK3B;PIK3R3;PIK3CB;ACTB;EGFR;ACTG1;NRAS;CCND1;MYC;AKT1;MAPK1;BRD7;HRAS;TCF7L2;MAP2K1;PRKCB;CSNK1A1;ACTL6A;BRAF;SMARCA2;TGFBR1;MTOR;PIK3CA;CTNNB1;KRAS;MET
Focal adhesion	28/199	7.230639424616447E-15	1.855864118984888E-13	0	0	6.323753599457964	205.90425607159096	GSK3B;FLT1;FLT4;PIK3R3;PIK3CB;ARHGAP5;ACTB;EGFR;ACTG1;CDC42;CCND3;CCND1;ERBB2;KDR;AKT1;MAPK1;FYN;RAC1;HRAS;PDGFRA;MAP2K1;PPP1R12A;PRKCB;BRAF;PIK3CA;BCL2;CTNNB1;MET
Human cytomegalovirus infection	29/225	2.446046632353173E-14	5.79524894434444E-13	0	0	5.792759051186017	181.55502178331457	GSK3B;ITPR1;PIK3R3;CXCR4;PIK3CB;EGFR;AKAP13;NRAS;CCND1;MYC;GNA11;AKT1;MAPK1;RAC1;PRKACA;HRAS;PDGFRA;MAP2K1;PRKCB;STAT3;HLA-A;MTOR;NFKBIA;PIK3CA;GNAQ;GNAS;CTNNB1;KRAS;CALR
Gastric cancer	24/149	2.953323023455845E-14	6.497310651602859E-13	0	0	7.239273056330593	225.52695802900917	GSK3B;TCF7L2;MAP2K1;CSNK1A1;PIK3R3;BRAF;PIK3CB;TGFBR1;EGFR;MTOR;NRAS;CCND1;PIK3CA;MYC;ERBB2;BCL2;CTNNA1;AKT1;MAPK1;CTNNB1;KRAS;HRAS;MET;FGFR2
ErbB signaling pathway	19/85	2.992089013894769E-14	6.143756108530593E-13	0	0	10.046265697290153	312.8429188846846	GSK3B;MAP2K1;PRKCB;PIK3R3;BRAF;PIK3CB;EGFR;MTOR;NRAS;PIK3CA;ERBB3;MYC;ERBB2;ABL1;AKT1;MAPK1;KRAS;MAP2K7;HRAS
Human immunodeficiency virus 1 infection	28/212	3.706196283325509E-14	7.134427845401605E-13	0	0	5.935976256094976	183.57710110881413	CUL1;ITPR1;PIK3R3;CXCR4;PIK3CB;NRAS;GNA11;CHEK1;AKT1;MAPK1;RAC1;MAP2K7;HRAS;MAP2K3;MAP2K1;PRKCB;HLA-A;MTOR;DDB1;NFKBIA;WEE1;PIK3CA;GNAQ;BCL2;KRAS;CALR;MYD88;CUL4B
Chronic myeloid leukemia	18/76	4.860370618781784E-14	8.805847944616409E-13	0	0	10.644589000591367	326.31069127277226	MAP2K1;HDAC2;PIK3R3;PTPN11;BRAF;PIK3CB;TGFBR1;NFKBIA;NRAS;MECOM;CCND1;PIK3CA;MYC;ABL1;AKT1;MAPK1;KRAS;HRAS
Human T-cell leukemia virus 1 infection	28/219	8.489914044629552E-14	1.45271862541439E-12	0	0	5.746241855215228	172.94643639149538	TRRAP;CRTC1;PIK3R3;GPS2;PIK3CB;NRAS;CCND3;CDC23;XPO1;CCND1;MYC;CHEK1;CDC27;AKT1;MAPK1;BUB3;PRKACA;HRAS;MAP2K1;TBP;HLA-A;TGFBR1;NFKBIA;PIK3CA;CDC16;KRAS;CALR;RAN
Thyroid hormone signaling pathway	21/116	1.1319277062220054E-13	1.8349143869283035E-12	0	0	8.13638124757846	242.54295466632766	GSK3B;MAP2K1;HDAC2;PRKCB;PIK3R3;ATP2A2;PIK3CB;ACTB;MTOR;ACTG1;NRAS;CCND1;PIK3CA;SIN3A;MYC;AKT1;MAPK1;CTNNB1;KRAS;PRKACA;HRAS
RNA transport	24/165	3.006461675992798E-13	4.6299509810289086E-12	0	0	6.537282941777324	188.48844842202612	UPF2;EIF4A1;UPF1;PRMT5;NUP205;EIF2B3;EIF1AX;THOC2;EIF2S1;SRRM1;NUP93;EEF1A1;NXF1;EIF5;XPO1;DDX39B;TPR;ACIN1;NUP98;EIF4G3;KPNB1;RAN;EIF4G1;EIF3B
Ras signaling pathway	28/232	3.634799246710998E-13	5.33103889517613E-12	0	0	5.4242541650523055	155.36719588631544	FLT1;FLT3;FLT4;PIK3R3;PIK3CB;EGFR;CDC42;NRAS;KDR;ABL1;AKT1;MAPK1;RAC1;PRKACA;HRAS;PDGFRA;MAP2K1;PRKCB;PTPN11;PIK3CA;RASA1;KIT;KRAS;TEK;FGFR3;MET;FGFR2;FGFR1
Viral carcinogenesis	26/201	5.061167720861882E-13	7.0856348092066344E-12	0	0	5.813628486779585	164.59550190881941	HDAC2;UBR4;PIK3R3;CHD4;PIK3CB;RBPJ;CDC42;NRAS;CCND3;CCND1;CHEK1;MAPK1;RAC1;PRKACA;HRAS;USP7;TBP;STAT3;HLA-A;DDB1;NFKBIA;HNRNPK;SNW1;PIK3CA;KRAS;IL6ST
Pancreatic cancer	17/75	5.381409950607988E-13	7.2064098469011315E-12	0	0	10.187265917602996	287.7969429454164	MAP2K1;STAT3;PIK3R3;BRAF;PIK3CB;TGFBR1;EGFR;MTOR;CDC42;RAD51;CCND1;PIK3CA;ERBB2;AKT1;MAPK1;KRAS;RAC1
PI3K-Akt signaling pathway	34/354	8.388789420050796E-13	1.0765613089065187E-11	0	0	4.316638100679236	120.03150378565925	GSK3B;FLT1;FLT3;FLT4;PIK3R3;PIK3CB;EGFR;RPTOR;NRAS;CCND3;BCL2L11;CCND1;ERBB3;MYC;ERBB2;KDR;AKT1;MAPK1;RAC1;JAK2;HRAS;PDGFRA;MAP2K1;HSP90AA1;MTOR;PIK3CA;KIT;BCL2;KRAS;TEK;FGFR3;MET;FGFR2;FGFR1
Non-small cell lung cancer	16/66	8.520743796845183E-13	1.0497556357713264E-11	0	0	10.895471569628874	302.7971679596062	ALK;MAP2K1;PRKCB;STAT3;PIK3R3;BRAF;PIK3CB;EGFR;NRAS;CCND1;PIK3CA;ERBB2;AKT1;MAPK1;KRAS;HRAS
Breast cancer	22/147	1.6505439176117044E-12	1.9552597177861726E-11	0	0	6.726286020025988	182.48357629797655	GSK3B;TCF7L2;MAP2K1;CSNK1A1;FLT4;PIK3R3;BRAF;PIK3CB;EGFR;MTOR;NRAS;CCND1;PIK3CA;MYC;KIT;ERBB2;AKT1;MAPK1;CTNNB1;KRAS;HRAS;FGFR1
Neurotrophin signaling pathway	20/119	1.8732878278904667E-12	2.136935744408384E-11	0	0	7.553583231045228	203.97187069887843	GSK3B;MAP2K1;NTRK3;PIK3R3;BRAF;PTPN11;PIK3CB;NFKBIA;CDC42;RPS6KA3;NRAS;PIK3CA;ABL1;BCL2;AKT1;MAPK1;KRAS;RAC1;MAP2K7;HRAS
Adherens junction	16/72	3.6284026490719483E-12	3.991242913979143E-11	0	0	9.987515605493133	263.0934192866564	TCF7L2;CTNND1;ACTB;TGFBR1;EGFR;ACTG1;CDC42;CSNK2B;ERBB2;CTNNA1;MAPK1;CTNNB1;FYN;RAC1;MET;FGFR1
Melanoma	16/72	3.6284026490719483E-12	3.853613847979862E-11	0	0	9.987515605493133	263.0934192866564	PDGFRA;MAP2K1;PIK3R3;MITF;BRAF;PIK3CB;EGFR;NRAS;CCND1;PIK3CA;AKT1;MAPK1;KRAS;HRAS;MET;FGFR1
Signaling pathways regulating pluripotency of stem cells	21/139	4.418149566582125E-12	4.535966888357648E-11	0	0	6.790073559130224	177.52851129558806	ACVR1;GSK3B;MAP2K1;BMPR2;STAT3;PIK3R3;PIK3CB;ACVR1B;NRAS;PIK3CA;MYC;AKT1;MAPK1;CTNNB1;KRAS;IL6ST;JAK2;FGFR3;HRAS;FGFR2;FGFR1
Thyroid cancer	12/37	1.4221263755501342E-11	1.4129513666756172E-10	0	0	14.576374126935926	364.0636427399806	RET;TCF7L2;NRAS;MAP2K1;CCND1;MYC;TPR;MAPK1;CTNNB1;BRAF;KRAS;HRAS
Renal cell carcinoma	15/69	2.4242052787181222E-11	2.3332975807661925E-10	0	0	9.770395701025892	238.8171203944628	MAP2K1;CUL2;PIK3R3;PTPN11;BRAF;PIK3CB;CDC42;NRAS;PIK3CA;AKT1;MAPK1;KRAS;RAC1;HRAS;MET
Kaposi sarcoma-associated herpesvirus infection	23/186	2.911906778508974E-11	2.7177796599417085E-10	0	0	5.557569167572792	134.82456006710268	GSK3B;MAP2K1;STAT3;ITPR1;PIK3R3;HLA-A;PIK3CB;MTOR;NFKBIA;NRAS;CCND1;PIK3CA;MYC;AKT1;MAPK1;CTNNB1;PIK3C3;KRAS;RAC1;IL6ST;MAP2K7;JAK2;HRAS
B cell receptor signaling pathway	15/71	3.755931999248259E-11	3.40243251696607E-10	0	0	9.495173286912486	227.93258015178543	GSK3B;MAP2K1;PRKCB;PIK3R3;PIK3CB;CD79B;NFKBIA;NRAS;PIK3CA;AKT1;MAPK1;KRAS;RAC1;HRAS;CARD11
Cholinergic synapse	18/112	5.274392869110784E-11	4.64146572481749E-10	0	0	7.223113964686999	170.93912681773375	MAP2K1;PRKCB;ITPR1;PIK3R3;CACNA1C;PIK3CB;NRAS;PIK3CA;GNAQ;GNA11;BCL2;AKT1;MAPK1;FYN;KRAS;PRKACA;JAK2;HRAS
Cellular senescence	21/160	6.867330530443071E-11	5.87538278715685E-10	0	0	5.898876404494382	138.04350331097723	MAP2K3;MAP2K1;ITPR1;PIK3R3;HLA-A;PIK3CB;ZFP36L2;TGFBR1;MTOR;ZFP36L1;CCND3;NRAS;RAD50;CCND1;PIK3CA;MYC;CHEK1;AKT1;MAPK1;KRAS;HRAS
Glioma	15/75	8.630768261135142E-11	7.184531417377361E-10	0	0	8.98876404494382	208.29755055868446	PDGFRA;MAP2K1;PRKCB;PIK3R3;BRAF;PIK3CB;EGFR;MTOR;NRAS;CCND1;PIK3CA;AKT1;MAPK1;KRAS;HRAS
Hepatitis B	21/163	9.795441824893993E-11	7.939463373861447E-10	0	0	5.79030812711105	133.44644548776176	MAP2K3;MAP2K1;PRKCB;STAT3;PIK3R3;BRAF;PIK3CB;TGFBR1;NFKBIA;DDB1;NRAS;PIK3CA;MYC;BCL2;AKT1;MAPK1;KRAS;MAP2K7;JAK2;HRAS;MYD88
Epstein-Barr virus infection	23/201	1.4235319678376543E-10	1.1242252463948653E-9	0	0	5.14282519984348	116.60178354087671	MAP2K3;USP7;HDAC2;STAT3;PIK3R3;HLA-A;PIK3CB;RBPJ;NFKBIA;PSMD6;CCND3;SNW1;BCL2L11;CCND1;PIK3CA;SIN3A;MYC;BCL2;AKT1;CALR;RAC1;MAP2K7;MYD88
GnRH signaling pathway	16/93	2.188663193003699E-10	1.6852706586128483E-9	0	0	7.732270146188234	171.98548255952974	MAP2K3;MAP2K1;PRKCB;ITPR1;CACNA1C;EGFR;CDC42;NRAS;GNA11;GNAQ;GNAS;MAPK1;KRAS;PRKACA;MAP2K7;HRAS
Cell cycle	18/124	2.987222650596184E-10	2.2440599423990843E-9	0	0	6.524102935846322	143.0834082511899	GSK3B;HDAC2;MCM7;PLK1;CUL1;CDC7;TTK;SMC3;CCND3;WEE1;CDC23;CCND1;MYC;CHEK1;CDC27;CDC16;ABL1;BUB3
VEGF signaling pathway	13/59	4.392956824918216E-10	3.221501671606692E-9	0	0	9.902875642734717	213.3658572545741	MAP2K1;PRKCB;PIK3R3;PIK3CB;CDC42;NRAS;PIK3CA;KDR;AKT1;MAPK1;KRAS;RAC1;HRAS
Progesterone-mediated oocyte maturation	16/99	5.750437263916973E-10	4.118917854154484E-9	0	0	7.263647713085916	154.54554557438794	MAP2K1;HSP90AA1;PLK1;PIK3R3;BRAF;PIK3CB;AURKA;RPS6KA3;CDC23;PIK3CA;CDC27;CDC16;AKT1;MAPK1;KRAS;PRKACA
AGE-RAGE signaling pathway in diabetic complications	16/100	6.707826996370713E-10	4.695478897459499E-9	0	0	7.191011235955057	151.89268046349298	PRKCB;STAT3;PIK3R3;PIK3CB;TGFBR1;CDC42;NRAS;CCND1;PIK3CA;BCL2;AKT1;MAPK1;KRAS;RAC1;JAK2;HRAS
Axon guidance	21/181	7.029448607892334E-10	4.811267047179642E-9	0	0	5.214476379663542	109.89896229147013	GSK3B;EPHA7;BMPR2;PIK3R3;CXCR4;PTPN11;PIK3CB;ROBO1;CDC42;NRAS;PIK3CA;RASA1;ABL1;MAPK1;FYN;KRAS;RAC1;EPHB1;HRAS;MET;EPHA3
Bladder cancer	11/41	1.0132174324032733E-9	6.784151503917569E-9	0	0	12.05809810907098	249.72483959354565	NRAS;MAP2K1;CCND1;MYC;ERBB2;MAPK1;BRAF;KRAS;HRAS;FGFR3;EGFR
Oxytocin signaling pathway	19/153	1.4500587573853579E-9	9.502512707972133E-9	0	0	5.581258720716751	113.58788967349751	RYR2;KCNJ5;MAP2K1;PPP1R12A;PRKCB;ITPR1;CACNA1C;EEF2;ACTB;EGFR;ACTG1;NRAS;CCND1;GNAQ;GNAS;MAPK1;KRAS;PRKACA;HRAS
mRNA surveillance pathway	15/91	1.499625207545061E-9	9.622595081747475E-9	0	0	7.408322015063589	150.52266172388315	UPF2;UPF1;DAZAP1;SMG1;RNGTT;GSPT1;SRRM1;WDR33;NXF1;NUDT21;DDX39B;FIP1L1;PCF11;ACIN1;ETF1
Influenza A	20/171	1.5577211711024342E-9	9.791390218358159E-9	0	0	5.25658716078586	106.60380772156091	MAP2K3;GSK3B;MAP2K1;PRKCB;PIK3R3;PIK3CB;EIF2S1;ACTB;ACTG1;NFKBIA;NXF1;XPO1;DDX39B;PIK3CA;AKT1;MAPK1;NUP98;MAP2K7;JAK2;MYD88
Estrogen signaling pathway	18/137	1.5679672694844338E-9	9.658678380024112E-9	0	0	5.905027474780613	119.71549059532796	KCNJ5;MAP2K1;HSP90AA1;ITPR1;PIK3R3;PIK3CB;EGFR;NRAS;PIK3CA;GNAQ;GNAS;BCL2;RARA;AKT1;MAPK1;KRAS;PRKACA;HRAS
Human papillomavirus infection	28/330	1.5843985878403393E-9	9.56852480499656E-9	0	0	3.813415049370106	77.27146154050928	ATP6V1A;GSK3B;HDAC2;UBR4;PIK3R3;CHD4;PIK3CB;RBPJ;EGFR;CDC42;NRAS;CCND3;CCND1;AKT1;MAPK1;PRKACA;HRAS;TCF7L2;MAP2K1;TBP;CSNK1A1;HLA-A;MTOR;PIK3CA;GNAS;ATP6V1B2;CTNNB1;KRAS
Fc epsilon RI signaling pathway	13/68	2.838655193426631E-9	1.6813573068757738E-8	0	0	8.592200925313946	169.09395932895526	MAP2K3;MAP2K1;PIK3R3;PIK3CB;NRAS;PIK3CA;AKT1;MAPK1;FYN;KRAS;RAC1;MAP2K7;HRAS
Apoptosis	18/143	3.158405760362693E-9	1.8354508947013384E-8	0	0	5.657264084230377	110.73075256435112	MAP2K1;ITPR1;PIK3R3;PIK3CB;EIF2S1;ACTB;ACTG1;NFKBIA;NRAS;BCL2L11;PIK3CA;BCL2;AKT1;MAPK1;BIRC6;KRAS;HRAS;SPTAN1
MicroRNAs in cancer	26/299	3.6747845949538933E-9	2.0959882504551837E-8	0	0	3.9081582804103565	75.9033564029993	DNMT1;BMPR2;EGFR;RPTOR;NRAS;BCL2L11;CCND1;ERBB3;MYC;ERBB2;ABL1;MAPK1;HRAS;PDGFRA;MAP2K1;PRKCB;STAT3;MTOR;FOXP1;HNRNPK;ZEB1;PIK3CA;BCL2;KRAS;FGFR3;MET
Autophagy	17/128	3.784409582737099E-9	2.1192693663327755E-8	0	0	5.969101123595506	115.75505307790259	MAP2K1;ITPR1;PIK3R3;PIK3CB;AMBRA1;EIF2S1;MTOR;RPTOR;NRAS;PIK3CA;BCL2;AKT1;MAPK1;PIK3C3;KRAS;PRKACA;HRAS
Prolactin signaling pathway	13/70	4.125297062435112E-9	2.2689133843393116E-8	0	0	8.346709470304976	161.1426397817145	GSK3B;MAP2K1;STAT3;PIK3R3;PIK3CB;NRAS;CCND1;PIK3CA;AKT1;MAPK1;KRAS;JAK2;HRAS
HIF-1 signaling pathway	15/100	5.771155996151452E-9	3.118449204937977E-8	0	0	6.741573033707866	127.89029279015405	MAP2K1;FLT1;PRKCB;CUL2;STAT3;PIK3R3;PIK3CB;EGFR;MTOR;PIK3CA;ERBB2;BCL2;AKT1;MAPK1;TEK
FoxO signaling pathway	17/132	6.096516792690722E-9	3.2374606416357626E-8	0	0	5.788219271365339	109.48734088855122	USP7;MAP2K1;PLK1;STAT3;PIK3R3;BRAF;PIK3CB;TGFBR1;EGFR;NRAS;BCL2L11;CCND1;PIK3CA;AKT1;MAPK1;KRAS;HRAS
T cell receptor signaling pathway	15/101	6.6415454439135396E-9	3.467111858856559E-8	0	0	6.6748247858493714	125.68642442738175	GSK3B;MAP2K1;PIK3R3;PIK3CB;NFKBIA;CDC42;NRAS;PIK3CA;AKT1;MAPK1;FYN;KRAS;MAP2K7;HRAS;CARD11
mTOR signaling pathway	18/152	8.44828096907207E-9	4.336784230790329E-8	0	0	5.322294500295683	98.93774433292336	ATP6V1A;GSK3B;MAP2K1;PRKCB;PIK3R3;BRAF;PIK3CB;MTOR;RPTOR;RPS6KA3;NRAS;PIK3CA;ATP6V1B2;AKT1;MAPK1;RICTOR;KRAS;HRAS
Apelin signaling pathway	17/137	1.0792940598417203E-8	5.4495503349385226E-8	0	0	5.576970392848356	102.3060282464188	MEF2A;RYR2;MAP2K1;ITPR1;SLC8A1;TGFBR1;MTOR;NRAS;CCND1;GNAQ;AKT1;TFAM;MAPK1;PIK3C3;KRAS;PRKACA;HRAS
Hepatitis C	18/155	1.1538330960639218E-8	5.731945057865934E-8	0	0	5.219282348677058	95.39590921585095	GSK3B;MAP2K1;STAT3;PIK3R3;BRAF;PIK3CB;EIF2S1;EGFR;NFKBIA;NRAS;CCND1;PIK3CA;MYC;AKT1;MAPK1;CTNNB1;KRAS;HRAS
Parathyroid hormone synthesis, secretion and action	15/106	1.3076243367128138E-8	6.392830090595978E-8	0	0	6.35997456010176	115.44923936728702	MEF2A;MAP2K1;PRKCB;PDE4D;ITPR1;BRAF;EGFR;AKAP13;GNAQ;GNA11;GNAS;BCL2;MAPK1;PRKACA;FGFR1
Regulation of actin cytoskeleton	21/214	1.4615367310858958E-8	7.033645518350873E-8	0	0	4.410374881864959	79.56842138634518	NCKAP1;PDGFRA;MAP2K1;PPP1R12A;PIK3R3;CXCR4;BRAF;PIK3CB;ACTB;EGFR;ACTG1;CDC42;NRAS;PIK3CA;MAPK1;KRAS;RAC1;HRAS;FGFR3;FGFR2;FGFR1
Long-term potentiation	12/67	2.5169198836961675E-8	1.192632806428338E-7	0	0	8.049639443233271	140.8497322157259	RPS6KA3;MAP2K1;NRAS;PRKCB;GNAQ;ITPR1;MAPK1;BRAF;KRAS;CACNA1C;PRKACA;HRAS
Choline metabolism in cancer	14/99	4.033297930188065E-8	1.8822057007544303E-7	0	0	6.355691748950176	108.21262013743673	PDGFRA;MAP2K1;PRKCB;PIK3R3;PIK3CB;EGFR;MTOR;NRAS;PIK3CA;AKT1;MAPK1;KRAS;RAC1;HRAS
Melanogenesis	14/101	5.228646847260557E-8	2.403616759636197E-7	0	0	6.229836466792747	104.45272897857788	GSK3B;TCF7L2;MAP2K1;PRKCB;MITF;NRAS;GNAQ;KIT;GNAS;MAPK1;CTNNB1;KRAS;PRKACA;HRAS
Chemokine signaling pathway	19/190	5.2780275147808545E-8	2.3906359919889753E-7	0	0	4.49438202247191	75.31293614731428	GSK3B;MAP2K1;PRKCB;STAT3;PIK3R3;CXCR4;BRAF;PIK3CB;NFKBIA;CDC42;NRAS;PIK3CA;AKT1;MAPK1;KRAS;RAC1;PRKACA;JAK2;HRAS
Cushing syndrome	17/155	6.9110926522709E-8	3.084951502752807E-7	0	0	4.929322218194999	81.2724612893034	USP8;GSK3B;TCF7L2;MAP2K1;KMT2A;ITPR1;BRAF;CACNA1C;EGFR;CCND1;RBBP5;GNAQ;GNA11;GNAS;MAPK1;CTNNB1;PRKACA
Gap junction	13/88	7.256503905631343E-8	3.192861718477791E-7	0	0	6.639427987742595	109.14411319120892	PDGFRA;MAP2K1;PRKCB;ITPR1;EGFR;NRAS;GNA11;GNAQ;GNAS;MAPK1;KRAS;PRKACA;HRAS
Long-term depression	11/60	7.513330619378923E-8	3.2593039869981806E-7	0	0	8.239700374531836	135.16406047752858	MAP2K1;NRAS;PRKCB;GNA11;GNAQ;ITPR1;GNAS;MAPK1;BRAF;KRAS;HRAS
JAK-STAT signaling pathway	17/162	1.3227926854330068E-7	5.658613154352307E-7	0	0	4.71632681370509	74.69883704640685	PDGFRA;STAT3;MPL;PIK3R3;PTPN11;PIK3CB;EGFR;MTOR;CCND3;CCND1;PIK3CA;MYC;BCL2;AKT1;IL6ST;JAK2;HRAS
Leukocyte transendothelial migration	14/112	1.9604538243050443E-7	8.2715038066569E-7	0	0	5.617977528089888	86.76921158148912	PRKCB;CTNND1;PIK3R3;CXCR4;PTPN11;PIK3CB;ARHGAP5;ACTB;ACTG1;CDC42;PIK3CA;CTNNA1;CTNNB1;RAC1
Phospholipase D signaling pathway	16/148	2.0519267648051464E-7	8.540451939999799E-7	0	0	4.858791375645309	74.82206578294709	PDGFRA;MAP2K1;PIK3R3;PTPN11;PIK3CB;EGFR;MTOR;NRAS;PIK3CA;KIT;GNAS;AKT1;MAPK1;FYN;KRAS;HRAS
Relaxin signaling pathway	15/130	2.0956654055749995E-7	8.606199265561331E-7	0	0	5.1858254105445125	79.74878754703852	MAP2K1;PIK3R3;PIK3CB;TGFBR1;EGFR;NFKBIA;NRAS;PIK3CA;GNAS;AKT1;MAPK1;KRAS;PRKACA;MAP2K7;HRAS
Ubiquitin mediated proteolysis	15/137	4.1755529531137987E-7	1.6921977757355922E-6	0	0	4.920856228983844	72.281713397355	CUL2;CUL1;HUWE1;PRPF19;DDB1;CDC23;HERC2;HERC1;CDC27;CDC16;UBA1;BIRC6;TRIP12;SAE1;CUL4B
Sphingolipid signaling pathway	14/119	4.1883982675074247E-7	1.6753593070029699E-6	0	0	5.287508261731659	77.65116861952626	MAP2K1;PRKCB;PIK3R3;PIK3CB;NRAS;PIK3CA;GNAQ;BCL2;AKT1;MAPK1;FYN;KRAS;RAC1;HRAS
Fluid shear stress and atherosclerosis	15/139	5.042952487432352E-7	1.991319700165595E-6	0	0	4.850052542235875	70.32626592545554	ACVR1;MEF2A;HSP90AA1;BMPR2;PIK3R3;PIK3CB;ACTB;ACTG1;PIK3CA;KDR;BCL2;AKT1;CTNNB1;RAC1;MAP2K7
Viral myocarditis	10/59	6.372359114939116E-7	2.4844134270901874E-6	0	0	7.617596648257475	108.6735928563846	CCND1;ABL1;DMD;FYN;RAC1;HLA-A;EIF4G3;ACTB;ACTG1;EIF4G1
Transcriptional misregulation in cancer	17/186	9.543490228015698E-7	3.674243737786044E-6	0	0	4.1077685151624985	56.94285815319816	HDAC2;FLT1;KMT2A;FLT3;H3F3A;JMJD1C;SIX1;MITF;ETV1;ZEB1;EWSR1;SIN3A;MYC;RARA;ERG;HIST1H3B;MET
Natural killer cell mediated cytotoxicity	14/131	1.360624699341335E-6	5.173733424655941E-6	0	0	4.803156359893644	64.87895454601619	MAP2K1;PRKCB;PIK3R3;BRAF;PTPN11;HLA-A;PIK3CB;NRAS;PIK3CA;MAPK1;FYN;KRAS;RAC1;HRAS
